#day	hour	Tout	Td	Tg	Tsky	Pa	g_vs_ab
325	10	-8.12	-9.60406	-2.11232	-23.0912	76.324	0.300000
325	11	-8.54	-10.0266	-2.11232	-23.6219	76.2897	0.300000
325	12	-8.98	-10.5119	-2.11232	-24.1441	76.2536	0.300000
325	13	-9.34	-10.9974	-2.11232	-24.5506	76.2241	0.300000
325	14	-9.66	-11.4731	-2.11232	-24.8789	76.1977	0.300000
325	15	-9.93	-11.8859	-2.11232	-25.1146	76.1755	0.300000
325	16	-10.7	-12.6299	-2.11232	-25.8496	76.1117	0.300000
325	17	-9.74	-13.2904	-2.11232	-24.9112	76.1911	0.300000
325	18	-8.55	-13.1442	-2.11232	-23.6153	76.2889	0.300000
325	19	-6.98	-13.5109	-2.11232	-22.0397	76.4167	0.300000
325	20	-6.26	-13.7884	-2.11232	-21.2641	76.4749	0.300000
325	21	-6.02	-13.8566	-2.11232	-20.9297	76.4942	0.300000
325	22	-6.11	-13.7593	-2.11232	-20.9098	76.487	0.300000
325	23	-6.36	-13.6718	-2.11232	-21.0768	76.4668	0.300000
325	24	-6.81	-13.5483	-2.11232	-21.4653	76.4305	0.300000
326	1	-7.79	-13.8947	-2.50611	-22.4685	76.3509	0.010000
326	2	-9.21	-14.3094	-2.50611	-23.9352	76.2348	0.010000
326	3	-7.64	-15.9737	-2.50611	-22.781	76.3631	0.010000
326	4	-8.89	-16.109	-2.50611	-24.1009	76.261	0.010000
326	5	-10.26	-16.4016	-2.50611	-25.5742	76.1482	0.010000
326	6	-11.35	-16.7006	-2.50611	-26.7917	76.0577	0.010000
326	7	-12.35	-16.9723	-2.50611	-27.9188	75.9741	0.010000
326	8	-13.98	-17.701	-2.50611	-29.6891	75.8366	0.010000
326	9	-14.62	-18.2579	-2.50611	-30.4799	75.7822	0.010000
326	10	-16.19	-19.5384	-2.50611	-32.2045	75.6478	0.010000
326	11	-17.93	-21.0411	-2.50611	-34.0681	75.4973	0.010000
326	12	-18.89	-22.0998	-2.50611	-35.1009	75.4134	0.010000
326	13	-19.43	-22.8646	-2.50611	-35.6655	75.3661	0.010000
326	14	-19.7	-23.3304	-2.50611	-35.9083	75.3423	0.010000
326	15	-20.09	-23.8275	-2.50611	-36.233	75.3079	0.010000
326	16	-19.06	-23.712	-2.50611	-35.1391	75.3985	0.300000
326	17	-16.15	-22.9829	-2.50611	-32.197	75.6513	0.300000
326	18	-12.07	-21.5336	-2.50611	-28.0593	75.9975	0.300000
326	19	-9.04	-18.9309	-2.50611	-24.7529	76.2487	0.300000
326	20	-6.11	-16.422	-2.50611	-21.5133	76.487	0.300000
326	21	-4.45	-17.5547	-2.50611	-19.9792	76.62	0.300000
326	22	-4.21	-16.6912	-2.50611	-19.5426	76.6391	0.300000
326	23	-4.91	-16.0686	-2.50611	-20.0608	76.5833	0.300000
326	24	-7.44	-15.5978	-2.50611	-22.3719	76.3794	0.300000
327	1	-7.47	-20.557	-2.89795	-23.0602	76.3769	0.010000
327	2	-8.29	-20.3726	-2.89795	-23.8713	76.3101	0.010000
327	3	-9.3	-19.6158	-2.89795	-24.8278	76.2274	0.010000
327	4	-10.1	-18.7075	-2.89795	-25.5905	76.1614	0.010000
327	5	-11.45	-18.0608	-2.89795	-26.9208	76.0493	0.010000
327	6	-13.93	-18.2379	-2.89795	-29.4314	75.8408	0.010000
327	7	-13.68	-17.182	-2.89795	-29.2031	75.862	0.010000
327	8	-12.89	-17.1207	-2.89795	-28.5839	75.9287	0.010000
327	9	-13.39	-16.8354	-2.89795	-29.1335	75.8865	0.010000
327	10	-13.83	-16.7144	-2.89795	-29.6212	75.8493	0.010000
327	11	-14.08	-16.6778	-2.89795	-29.908	75.8281	0.300000
327	12	-13.99	-16.6273	-2.89795	-29.8353	75.8358	0.300000
327	13	-13.7	-16.6644	-2.89795	-29.5477	75.8603	0.010000
327	14	-13.15	-16.7068	-2.89795	-28.9786	75.9068	0.010000
327	15	-14.08	-17.3561	-2.89795	-29.8542	75.8281	0.010000
327	16	-13.77	-17.497	-2.89795	-29.4644	75.8544	0.300000
327	17	-14.24	-18.4611	-2.89795	-29.8965	75.8145	0.300000
327	18	-10.35	-16.5674	-2.89795	-25.828	76.1407	0.300000
327	19	-8.41	-15.4495	-2.89795	-23.6883	76.3003	0.300000
327	20	-7.65	-15.3023	-2.89795	-22.8107	76.3623	0.300000
327	21	-7.29	-15.3985	-2.89795	-22.3665	76.3916	0.300000
327	22	-7.29	-15.8365	-2.89795	-22.3398	76.3916	0.300000
327	23	-7.63	-16.2393	-2.89795	-22.6626	76.3639	0.300000
327	24	-8.67	-15.568	-2.89795	-23.5337	76.2791	0.300000
328	1	-8.51	-17.918	-3.28773	-23.7229	76.2922	0.010000
328	2	-9.19	-17.6286	-3.28773	-24.3853	76.2364	0.010000
328	3	-10.19	-17.4796	-3.28773	-25.4017	76.154	0.010000
328	4	-11.34	-17.4714	-3.28773	-26.605	76.0585	0.010000
328	5	-12.41	-17.5884	-3.28773	-27.7673	75.969	0.010000
328	6	-14.66	-18.6662	-3.28773	-30.1742	75.7788	0.010000
328	7	-16.5	-19.8247	-3.28773	-32.1926	75.6211	0.010000
328	8	-17.69	-20.7079	-3.28773	-33.5476	75.5181	0.010000
328	9	-18.44	-21.4252	-3.28773	-34.4457	75.4528	0.010000
328	10	-19.52	-22.3093	-3.28773	-35.6406	75.3581	0.010000
328	11	-20.66	-23.3734	-3.28773	-36.8702	75.2575	0.010000
328	12	-21.53	-24.261	-3.28773	-37.7866	75.1801	0.010000
328	13	-21.59	-24.5612	-3.28773	-37.8501	75.1748	0.010000
328	14	-21.48	-24.5952	-3.28773	-37.6947	75.1846	0.010000
328	15	-21.35	-24.5435	-3.28773	-37.4808	75.1962	0.010000
328	16	-19.94	-23.8014	-3.28773	-35.9754	75.3211	0.300000
328	17	-16.69	-22.0442	-3.28773	-32.6128	75.6048	0.300000
328	18	-11.24	-18.4939	-3.28773	-26.9229	76.0668	0.300000
328	19	-5.4	-15.1711	-3.28773	-20.7979	76.544	0.300000
328	20	-1.98	-13.1117	-3.28773	-17.0976	76.8153	0.300000
328	21	-0.6	-12.052	-3.28773	-15.4919	76.923	0.300000
328	22	0.1	-11.3493	-3.28773	-14.6141	76.9774	0.300000
328	23	-0.12	-10.6064	-3.28773	-14.6341	76.9603	0.300000
328	24	-1.47	-10.9256	-3.28773	-15.955	76.8552	0.300000
329	1	-3.7	-11.9064	-3.67534	-18.2634	76.6796	0.010000
329	2	-5.89	-13.1721	-3.67534	-20.608	76.5047	0.010000
329	3	-7.74	-14.6326	-3.67534	-22.6795	76.355	0.010000
329	4	-9.16	-15.9484	-3.67534	-24.3338	76.2389	0.010000
329	5	-10.03	-16.8371	-3.67534	-25.4165	76.1672	0.010000
329	6	-10.67	-17.3716	-3.67534	-26.2394	76.1142	0.010000
329	7	-11.12	-17.7061	-3.67534	-26.8545	76.0768	0.010000
329	8	-11.25	-17.7887	-3.67534	-27.1241	76.066	0.010000
329	9	-11.18	-17.794	-3.67534	-27.1758	76.0718	0.010000
329	10	-11.28	-17.8377	-3.67534	-27.3658	76.0635	0.010000
329	11	-11.5	-17.9958	-3.67534	-27.6503	76.0452	0.010000
329	12	-11.77	-18.3546	-3.67534	-27.9701	76.0226	0.010000
329	13	-11.79	-18.6846	-3.67534	-28.0113	76.0209	0.010000
329	14	-11.58	-18.8693	-3.67534	-27.7798	76.0385	0.010000
329	15	-11.12	-18.7642	-3.67534	-27.2431	76.0768	0.010000
329	16	-9.79	-18.003	-3.67534	-25.7742	76.187	0.300000
329	17	-6.57	-16.127	-3.67534	-22.3401	76.4499	0.300000
329	18	-2.5	-13.4444	-3.67534	-17.9326	76.7744	0.300000
329	19	0.64	-12.3181	-3.67534	-14.62	77.0191	0.300000
329	20	1.99	-11.6108	-3.67534	-13.0768	77.1228	0.300000
329	21	2.34	-10.8268	-3.67534	-12.4848	77.1496	0.300000
329	22	2.32	-9.57458	-3.67534	-12.1819	77.148	0.300000
329	23	1.6	-8.87482	-3.67534	-12.6771	77.0929	0.300000
329	24	-0.58	-8.23053	-3.67534	-14.6101	76.9246	0.300000
330	1	-3.05	-10.3289	-4.06066	-17.371	76.731	0.010000
330	2	-4.33	-12.653	-4.06066	-19.043	76.6295	0.010000
330	3	-6.18	-14.0648	-4.06066	-21.1138	76.4813	0.010000
330	4	-7.14	-15.1183	-4.06066	-22.3005	76.4037	0.010000
330	5	-7.2	-15.5847	-4.06066	-22.5627	76.3989	0.010000
330	6	-7.62	-15.9077	-4.06066	-23.1538	76.3647	0.010000
330	7	-7.71	-15.9451	-4.06066	-23.3916	76.3574	0.010000
330	8	-7.8	-15.7508	-4.06066	-23.5861	76.3501	0.010000
330	9	-6.39	-14.9452	-4.06066	-22.2533	76.4644	0.010000
330	10	-6.69	-14.5337	-4.06066	-22.5652	76.4402	0.010000
330	11	-8	-14.4095	-4.06066	-23.8407	76.3338	0.010000
330	12	-8.54	-13.5167	-4.06066	-24.2311	76.2897	0.010000
330	13	-6.37	-11.177	-4.06066	-21.7705	76.466	0.010000
330	14	-4.74	-8.93204	-4.06066	-19.7625	76.5968	0.010000
330	15	-4.48	-7.98477	-4.06066	-19.2441	76.6176	0.010000
330	16	-4.61	-7.61972	-4.06066	-19.1787	76.6072	0.300000
330	17	-4.64	-7.51859	-4.06066	-19.0506	76.6048	0.300000
330	18	-3.34	-7.45926	-4.06066	-17.6561	76.7081	0.300000
330	19	-2.08	-8.23911	-4.06066	-16.4625	76.8074	0.300000
330	20	-0.63	-9.20456	-4.06066	-15.1295	76.9207	0.300000
330	21	-0.29	-9.76089	-4.06066	-14.7908	76.9471	0.300000
330	22	-0.41	-9.95135	-4.06066	-14.8487	76.9378	0.300000
330	23	-0.92	-10.0771	-4.06066	-15.2995	76.8981	0.300000
330	24	-2.21	-10.6627	-4.06066	-16.6122	76.7972	0.300000
331	1	-3.91	-11.4562	-4.44358	-18.3862	76.6629	0.010000
331	2	-5.19	-12.2248	-4.44358	-19.7888	76.5609	0.010000
331	3	-6.44	-12.8621	-4.44358	-21.17	76.4604	0.010000
331	4	-7.93	-13.8389	-4.44358	-22.8551	76.3395	0.010000
331	5	-9.67	-14.9755	-4.44358	-24.8116	76.1969	0.010000
331	6	-11.22	-15.8909	-4.44358	-26.5562	76.0685	0.010000
331	7	-12.38	-16.5246	-4.44358	-27.8862	75.9715	0.010000
331	8	-12.81	-16.7222	-4.44358	-28.4546	75.9354	0.010000
331	9	-13.01	-17.1517	-4.44358	-28.8174	75.9186	0.010000
331	10	-12.49	-17.5372	-4.44358	-28.4674	75.9623	0.010000
331	11	-10.94	-17.1298	-4.44358	-27.0077	76.0918	0.010000
331	12	-9.43	-16.2257	-4.44358	-25.4778	76.2167	0.010000
331	13	-8.73	-15.5931	-4.44358	-24.707	76.2741	0.010000
331	14	-8.44	-15.4672	-4.44358	-24.3579	76.2979	0.010000
331	15	-8.6	-16.1538	-4.44358	-24.5175	76.2848	0.010000
331	16	-7.12	-16.4074	-4.44358	-23.0375	76.4053	0.300000
331	17	-3.37	-15.2296	-4.44358	-19.1835	76.7057	0.300000
331	18	0.16	-13.67	-4.44358	-15.4497	76.982	0.300000
331	19	2.31	-12.4206	-4.44358	-13.0537	77.1473	0.300000
331	20	3.18	-11.5077	-4.44358	-11.9289	77.2135	0.300000
331	21	3.39	-10.8888	-4.44358	-11.4982	77.2295	0.300000
331	22	2.96	-11.0929	-4.44358	-11.8507	77.1968	0.300000
331	23	1.99	-11.1952	-4.44358	-12.7329	77.1228	0.300000
331	24	0.57	-11.4726	-4.44358	-14.1116	77.0137	0.300000
332	1	-1.06	-11.8723	-4.82398	-15.7492	76.8872	0.010000
332	2	-2.3	-12.0399	-4.82398	-17.013	76.7901	0.010000
332	3	-3.59	-11.9342	-4.82398	-18.311	76.6883	0.010000
332	4	-4.33	-11.075	-4.82398	-18.9841	76.6295	0.010000
332	5	-4.35	-9.13632	-4.82398	-18.7908	76.6279	0.010000
332	6	-4.41	-7.95911	-4.82398	-18.7712	76.6232	0.010000
332	7	-4.47	-7.83151	-4.82398	-18.9502	76.6184	0.010000
332	8	-4.65	-8.79156	-4.82398	-19.4421	76.604	0.010000
332	9	-5.02	-9.66309	-4.82398	-20.0734	76.5745	0.010000
332	10	-5.42	-10.2982	-4.82398	-20.6585	76.5424	0.010000
332	11	-5.89	-10.779	-4.82398	-21.2463	76.5047	0.010000
332	12	-6.38	-11.3813	-4.82398	-21.8348	76.4652	0.010000
332	13	-7.03	-12.1755	-4.82398	-22.5655	76.4126	0.010000
332	14	-7.85	-12.8802	-4.82398	-23.4005	76.346	0.010000
332	15	-8.92	-13.4658	-4.82398	-24.4161	76.2586	0.010000
332	16	-9.21	-13.5953	-4.82398	-24.5937	76.2348	0.300000
332	17	-8.66	-13.4673	-4.82398	-23.9168	76.2799	0.300000
332	18	-7.78	-13.805	-4.82398	-22.9903	76.3517	0.300000
332	19	-7.02	-14.7082	-4.82398	-22.2625	76.4135	0.300000
332	20	-6.64	-15.3126	-4.82398	-21.8556	76.4442	0.300000
332	21	-6.48	-15.6969	-4.82398	-21.6424	76.4571	0.300000
332	22	-6.24	-16.5972	-4.82398	-21.4524	76.4765	0.300000
332	23	-6.31	-16.6068	-4.82398	-21.4632	76.4708	0.300000
332	24	-7.09	-16.6622	-4.82398	-22.1906	76.4078	0.300000
333	1	-8.47	-17.0739	-5.20175	-23.5733	76.2954	0.010000
333	2	-9.45	-17.4522	-5.20175	-24.6082	76.215	0.010000
333	3	-10.15	-17.9853	-5.20175	-25.4297	76.1573	0.010000
333	4	-10.59	-18.5014	-5.20175	-26.0281	76.1208	0.010000
333	5	-10.99	-18.8324	-5.20175	-26.5831	76.0876	0.010000
333	6	-11.38	-19.1208	-5.20175	-27.1327	76.0552	0.010000
333	7	-11.88	-19.4695	-5.20175	-27.7926	76.0134	0.010000
333	8	-11.99	-20.0685	-5.20175	-28.1031	76.0042	0.010000
333	9	-11.17	-19.5785	-5.20175	-27.3897	76.0727	0.010000
333	10	-10.55	-19.1405	-5.20175	-26.8426	76.1242	0.010000
333	11	-9.48	-18.1395	-5.20175	-25.7648	76.2125	0.010000
333	12	-8.18	-16.997	-5.20175	-24.4062	76.3191	0.010000
333	13	-7.07	-15.8737	-5.20175	-23.181	76.4094	0.010000
333	14	-6.28	-14.8421	-5.20175	-22.2249	76.4733	0.010000
333	15	-5.73	-14.2302	-5.20175	-21.5201	76.5175	0.010000
333	16	-4.86	-13.9207	-5.20175	-20.5302	76.5872	0.300000
333	17	-3.46	-13.3304	-5.20175	-18.9724	76.6986	0.300000
333	18	-2.16	-12.5071	-5.20175	-17.4564	76.8011	0.300000
333	19	-1.66	-12.1565	-5.20175	-16.774	76.8403	0.300000
333	20	-1.99	-11.0384	-5.20175	-16.7555	76.8145	0.300000
333	21	-1.89	-10.6817	-5.20175	-16.4787	76.8223	0.300000
333	22	-2.02	-10.448	-5.20175	-16.4697	76.8121	0.300000
333	23	-2.48	-10.3357	-5.20175	-16.8301	76.776	0.300000
333	24	-3.48	-10.6476	-5.20175	-17.8173	76.697	0.300000
334	1	-4.78	-11.3547	-5.57678	-19.1957	76.5936	0.010000
334	2	-6.01	-12.2264	-5.57678	-20.5679	76.495	0.010000
334	3	-8	-13.2491	-5.57678	-22.7123	76.3338	0.010000
334	4	-8.02	-14.6145	-5.57678	-23.059	76.3322	0.010000
334	5	-6.87	-14.4765	-5.57678	-22.0853	76.4256	0.010000
334	6	-7.4	-14.6229	-5.57678	-22.7563	76.3826	0.010000
334	7	-8.46	-15.0433	-5.57678	-23.9691	76.2962	0.010000
334	8	-9.82	-14.6671	-5.57678	-25.3353	76.1845	0.010000
334	9	-10.98	-15.4294	-5.57678	-26.6609	76.0885	0.010000
334	10	-13.22	-16.8889	-5.57678	-29.0694	75.9009	0.010000
334	11	-15.3	-18.2665	-5.57678	-31.2666	75.7242	0.010000
334	12	-15.85	-18.5692	-5.57678	-31.8417	75.6771	0.010000
334	13	-15.28	-18.0414	-5.57678	-31.2192	75.7259	0.010000
334	14	-14.34	-17.313	-5.57678	-30.1826	75.806	0.010000
334	15	-13.33	-16.5694	-5.57678	-29.0406	75.8916	0.010000
334	16	-12.18	-15.8287	-5.57678	-27.7353	75.9883	0.300000
334	17	-3.98	-11.8955	-5.57678	-19.2266	76.6574	0.300000
334	18	-3.79	-11.2257	-5.57678	-18.7829	76.6724	0.300000
334	19	-3.6	-10.5689	-5.57678	-18.3392	76.6875	0.300000
334	20	-3.4	-9.91904	-5.57678	-17.8949	76.7034	0.300000
334	21	-3.21	-9.28983	-5.57678	-17.481	76.7184	0.300000
334	22	-3.02	-8.67502	-5.57678	-17.0949	76.7334	0.300000
334	23	-2.83	-8.06982	-5.57678	-16.7419	76.7484	0.300000
334	24	-2.63	-7.46594	-5.57678	-16.4146	76.7642	0.300000
335	1	-2.44	-6.8837	-5.94895	-16.1374	76.7791	0.010000
335	2	-2.25	-6.3093	-5.94895	-15.8969	76.7941	0.010000
335	3	-2.06	-5.7457	-5.94895	-15.6898	76.809	0.010000
335	4	-1.86	-5.17917	-5.94895	-15.4978	76.8247	0.010000
335	5	-1.67	-4.63055	-5.94895	-15.3365	76.8396	0.300000
335	6	-1.48	-4.09122	-5.94895	-15.1852	76.8544	0.300000
335	7	-1.28	-3.5477	-5.94895	-15.0218	76.8701	0.300000
335	8	-1.09	-3.02252	-5.94895	-14.8601	76.8849	0.300000
335	9	-2.99	-5.04221	-5.94895	-17.2298	76.7358	0.300000
335	10	-2.97	-4.87598	-5.94895	-17.2657	76.7374	0.300000
335	11	-2.58	-4.48376	-5.94895	-16.8671	76.7681	0.300000
335	12	-2.78	-4.03473	-5.94895	-16.979	76.7523	0.300000
335	13	-2.81	-3.89627	-5.94895	-16.9578	76.75	0.300000
335	14	-2.46	-3.39682	-5.94895	-16.4574	76.7775	0.300000
335	15	-2.23	-2.93893	-5.94895	-16.0455	76.7956	0.300000
335	16	-2.13	-2.66245	-5.94895	-15.7704	76.8035	0.300000
335	17	-1.31	-2.00943	-5.94895	-14.7021	76.8677	0.300000
335	18	-0.69	-1.58072	-5.94895	-13.8641	76.916	0.300000
335	19	0.43	-1.29764	-5.94895	-12.5805	77.0029	0.300000
335	20	1.27	-1.38416	-5.94895	-11.6606	77.0676	0.300000
335	21	1.8	-1.04834	-5.94895	-10.9565	77.1083	0.300000
335	22	1.49	-0.759216	-5.94895	-11.0947	77.0845	0.300000
335	23	1.26	-1.172	-5.94895	-11.3565	77.0668	0.300000
335	24	0.99	-2.16293	-5.94895	-11.8266	77.0461	0.300000
336	1	0.1	-3.32404	-6.31817	-12.9602	76.9774	0.010000
336	2	-1.07	-4.3028	-6.31817	-14.3496	76.8864	0.010000
336	3	-2.53	-4.99115	-6.31817	-15.9804	76.772	0.300000
336	4	-4.08	-6.11572	-6.31817	-17.8087	76.6494	0.300000
336	5	-6.1	-7.82047	-6.31817	-20.2057	76.4878	0.300000
336	6	-6.56	-8.09802	-6.31817	-20.8418	76.4507	0.300000
336	7	-5.44	-7.7941	-6.31817	-19.8647	76.5408	0.300000
336	8	-5.76	-9.52039	-6.31817	-20.6311	76.5151	0.010000
336	9	-6.54	-10.5542	-6.31817	-21.6748	76.4523	0.010000
336	10	-7.7	-11.671	-6.31817	-23.0574	76.3582	0.010000
336	11	-8.74	-12.7573	-6.31817	-24.2787	76.2733	0.010000
336	12	-9.77	-13.9453	-6.31817	-25.4605	76.1887	0.010000
336	13	-10.46	-14.674	-6.31817	-26.2043	76.1316	0.010000
336	14	-10.71	-14.7787	-6.31817	-26.3997	76.1109	0.010000
336	15	-10.67	-14.9378	-6.31817	-26.2959	76.1142	0.010000
336	16	-10.56	-15.5712	-6.31817	-26.1678	76.1233	0.300000
336	17	-9.73	-15.9865	-6.31817	-25.3067	76.192	0.300000
336	18	-8.65	-15.9474	-6.31817	-24.1336	76.2807	0.300000
336	19	-7.53	-15.2796	-6.31817	-22.8304	76.3721	0.300000
336	20	-6.34	-14.2845	-6.31817	-21.4169	76.4684	0.300000
336	21	-5.46	-13.1461	-6.31817	-20.2859	76.5392	0.300000
336	22	-4.91	-12.3004	-6.31817	-19.5355	76.5833	0.300000
336	23	-5.05	-12.9082	-6.31817	-19.7115	76.5721	0.300000
336	24	-5.82	-14.1591	-6.31817	-20.6208	76.5103	0.300000
337	1	-6.59	-15.1567	-6.68431	-21.5209	76.4482	0.010000
337	2	-6.98	-15.6066	-6.68431	-22.013	76.4167	0.010000
337	3	-6.91	-15.7979	-6.68431	-22.0643	76.4224	0.010000
337	4	-6.71	-15.7854	-6.68431	-21.9907	76.4385	0.010000
337	5	-6.4	-15.5717	-6.68431	-21.8036	76.4636	0.010000
337	6	-5.99	-15.3167	-6.68431	-21.5259	76.4966	0.010000
337	7	-5.38	-14.8646	-6.68431	-21.0294	76.5456	0.010000
337	8	-4.63	-13.8452	-6.68431	-20.3007	76.6056	0.010000
337	9	-3.95	-13.3524	-6.68431	-19.6979	76.6597	0.010000
337	10	-3.53	-12.8967	-6.68431	-19.3179	76.6931	0.010000
337	11	-3.09	-12.4093	-6.68431	-18.8782	76.7279	0.010000
337	12	-2.73	-11.971	-6.68431	-18.4829	76.7563	0.010000
337	13	-2.26	-11.4048	-6.68431	-17.9203	76.7933	0.010000
337	14	-1.83	-10.788	-6.68431	-17.3461	76.827	0.010000
337	15	-1.54	-10.3914	-6.68431	-16.9079	76.8497	0.010000
337	16	-1.13	-10.0203	-6.68431	-16.3318	76.8818	0.300000
337	17	-0.12	-9.30435	-6.68431	-15.1008	76.9603	0.300000
337	18	1.23	-8.37131	-6.68431	-13.4899	77.0645	0.300000
337	19	2.53	-7.58139	-6.68431	-11.9476	77.1641	0.300000
337	20	2.38	-7.39435	-6.68431	-11.9134	77.1526	0.300000
337	21	3.01	-6.95758	-6.68431	-11.1052	77.2006	0.300000
337	22	3.04	-6.97067	-6.68431	-10.9875	77.2029	0.300000
337	23	2.8	-7.30331	-6.68431	-11.2259	77.1846	0.300000
337	24	2.54	-6.78198	-6.68431	-11.3486	77.1648	0.300000
338	1	2.43	-5.48239	-7.04727	-11.2029	77.1564	0.010000
338	2	2.78	-4.4231	-7.04727	-10.6981	77.1831	0.010000
338	3	3.14	-4.05902	-7.04727	-10.3654	77.2105	0.010000
338	4	3.25	-4.86441	-7.04727	-10.5558	77.2188	0.010000
338	5	3.41	-5.9437	-7.04727	-10.7732	77.231	0.010000
338	6	3.5	-6.63986	-7.04727	-10.983	77.2378	0.010000
338	7	3.59	-6.96289	-7.04727	-11.1146	77.2446	0.010000
338	8	3.1	-7.54434	-7.04727	-11.8394	77.2074	0.010000
338	9	2.95	-8.01523	-7.04727	-12.1972	77.196	0.010000
338	10	3.07	-8.38031	-7.04727	-12.2487	77.2052	0.010000
338	11	3.19	-8.66891	-7.04727	-12.2502	77.2143	0.010000
338	12	3.14	-8.66812	-7.04727	-12.3175	77.2105	0.010000
338	13	2.94	-8.24533	-7.04727	-12.4039	77.1953	0.010000
338	14	2.7	-7.80054	-7.04727	-12.4845	77.177	0.010000
338	15	2.21	-6.83224	-7.04727	-12.6604	77.1396	0.010000
338	16	1.96	-5.51868	-7.04727	-12.5028	77.1205	0.300000
338	17	2.55	-4.35098	-7.04727	-11.5485	77.1656	0.300000
338	18	3.38	-3.93365	-7.04727	-10.5154	77.2287	0.300000
338	19	4.14	-3.86945	-7.04727	-9.62656	77.2862	0.300000
338	20	5.29	-4.64706	-7.04727	-8.56186	77.3727	0.300000
338	21	5.55	-4.4053	-7.04727	-8.14035	77.3922	0.300000
338	22	5.29	-3.92618	-7.04727	-8.19033	77.3727	0.300000
338	23	4.69	-2.94748	-7.04727	-8.48532	77.3276	0.300000
338	24	4.04	-2.23621	-7.04727	-8.92397	77.2786	0.300000
339	1	3	-2.49622	-7.40694	-9.99883	77.1998	0.010000
339	2	2.23	-2.77185	-7.40694	-10.8555	77.1412	0.010000
339	3	1.88	-2.78308	-7.40694	-11.2833	77.1144	0.010000
339	4	1.5	-2.83194	-7.40694	-11.7756	77.0853	0.010000
339	5	1.31	-2.83209	-7.40694	-12.0946	77.0707	0.010000
339	6	1	-2.95151	-7.40694	-12.5654	77.0468	0.010000
339	7	0.28	-3.32288	-7.40694	-13.4839	76.9913	0.010000
339	8	0.33	-3.47736	-7.40694	-13.6087	76.9952	0.010000
339	9	-0.23	-3.84579	-7.40694	-14.3428	76.9518	0.010000
339	10	-0.76	-4.24896	-7.40694	-15.0272	76.9106	0.010000
339	11	-1.4	-4.82108	-7.40694	-15.8175	76.8607	0.010000
339	12	-1.91	-5.34399	-7.40694	-16.4337	76.8207	0.010000
339	13	-2.42	-5.96115	-7.40694	-17.0285	76.7807	0.010000
339	14	-2.92	-6.586	-7.40694	-17.5751	76.7413	0.010000
339	15	-3.58	-7.2627	-7.40694	-18.2476	76.6891	0.010000
339	16	-4.56	-8.13071	-7.40694	-19.2305	76.6112	0.300000
339	17	-3.9	-7.82596	-7.40694	-18.4074	76.6637	0.300000
339	18	-1.15	-6.68097	-7.40694	-15.4168	76.8802	0.300000
339	19	1.29	-6.02771	-7.40694	-12.8106	77.0691	0.300000
339	20	2.4	-6.004	-7.40694	-11.6091	77.1541	0.300000
339	21	2.88	-6.09048	-7.40694	-11.0502	77.1907	0.300000
339	22	2.96	-5.83829	-7.40694	-10.8296	77.1968	0.300000
339	23	1.99	-4.00674	-7.40694	-11.3045	77.1228	0.300000
339	24	1.3	-4.72916	-7.40694	-12.1016	77.0699	0.300000
340	1	0.48	-7.09079	-7.76322	-13.3949	77.0067	0.010000
340	2	-2.59	-7.57086	-7.76322	-16.4729	76.7673	0.010000
340	3	-4.73	-8.86914	-7.76322	-18.8488	76.5976	0.010000
340	4	-5.02	-9.14139	-7.76322	-19.2922	76.5745	0.010000
340	5	-5.32	-9.09265	-7.76322	-19.7047	76.5504	0.010000
340	6	-4.56	-8.47562	-7.76322	-19.0128	76.6112	0.010000
340	7	-3.37	-7.44388	-7.76322	-17.8288	76.7057	0.010000
340	8	-2.71	-6.72363	-7.76322	-17.1947	76.7579	0.010000
340	9	-2.39	-6.3421	-7.76322	-16.9309	76.7831	0.010000
340	10	-2.73	-6.57547	-7.76322	-17.3925	76.7563	0.010000
340	11	-3.26	-6.95142	-7.76322	-18.0291	76.7144	0.010000
340	12	-3.63	-7.15683	-7.76322	-18.441	76.6851	0.010000
340	13	-3.99	-7.38873	-7.76322	-18.8095	76.6566	0.010000
340	14	-4.31	-7.64188	-7.76322	-19.1062	76.6311	0.010000
340	15	-4.57	-7.87872	-7.76322	-19.3089	76.6104	0.010000
340	16	-4.47	-7.94962	-7.76322	-19.11	76.6184	0.300000
340	17	-3.31	-7.41238	-7.76322	-17.7655	76.7105	0.300000
340	18	-1.9	-7.11743	-7.76322	-16.2185	76.8215	0.300000
340	19	-0.86	-7.38977	-7.76322	-15.1354	76.9028	0.300000
340	20	-0.27	-7.46112	-7.76322	-14.4499	76.9487	0.300000
340	21	0.07	-8.01517	-7.76322	-14.1167	76.975	0.300000
340	22	0.03	-8.13626	-7.76322	-14.0874	76.9719	0.300000
340	23	-0.46	-7.82071	-7.76322	-14.4355	76.9339	0.300000
340	24	-1.57	-7.83517	-7.76322	-15.4766	76.8474	0.300000
341	1	-2.65	-8.05222	-8.116	-16.567	76.7626	0.010000
341	2	-3.39	-8.28525	-8.116	-17.3731	76.7042	0.010000
341	3	-4.17	-8.45132	-8.116	-18.2372	76.6423	0.010000
341	4	-5.05	-8.77856	-8.116	-19.2532	76.5721	0.010000
341	5	-5.73	-9.21088	-8.116	-20.1162	76.5175	0.010000
341	6	-5.54	-9.2038	-8.116	-20.0806	76.5328	0.010000
341	7	-5.14	-8.90909	-8.116	-19.7924	76.5649	0.010000
